[2026-04-24T15:30:27Z] [718/1937] no-snapshot  https://en.wikipedia.org/wiki/NewSpring_Church
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [719/1937] no-snapshot  https://www.life.church/
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [720/1937] no-snapshot  https://grace.church/
[2026-04-24T15:30:27Z]   checkpoint: {"fresh": 269, "older": 98, "saved": 0, "skip": 2, "fail": 0, "cached": 0, "no-snapshot": 351}
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [721/1937] no-snapshot  https://grace.church/about/staff-elders/
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [722/1937] no-snapshot  https://www.ecfa.org/MemberProfile.aspx?ID=33688
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [723/1937] no-snapshot  https://www.bethanyba.church
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [724/1937] no-snapshot  https://crossings.church
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [725/1937] no-snapshot  https://crossings.church/about
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [726/1937] no-snapshot  https://fbcdelcity.com
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [727/1937] no-snapshot  https://www.councilroad.church
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [728/1937] no-snapshot  https://asburytulsa.org/about
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [729/1937] no-snapshot  https://www.christianpost.com/news/oklahoma-megachurch-leaves-united-methodist-church.html
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [730/1937] no-snapshot  https://thehighlands.cc/
[2026-04-24T15:30:27Z]   checkpoint: {"fresh": 269, "older": 98, "saved": 0, "skip": 2, "fail": 0, "cached": 0, "no-snapshot": 361}
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [731/1937] no-snapshot  https://en.wikipedia.org/wiki/Highland_Park_Baptist_Church
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [732/1937] no-snapshot  https://fellowshipmemphis.org
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [733/1937] no-snapshot  https://cliftonbaptist.org/
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [734/1937] no-snapshot  https://www.kybaptist.org/churches/clifton-baptist-church/
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [735/1937] no-snapshot  https://kenwoodbaptistchurch.com/
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [736/1937] no-snapshot  https://kenwoodbaptistchurch.com/welcome/mission-beliefs/
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [737/1937] no-snapshot  https://kenwoodbaptistchurch.com/welcome/history/
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [738/1937] no-snapshot  https://www.franklinabc.com/
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [739/1937] no-snapshot  https://www.franklinabc.com/about/our-pastor
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [740/1937] no-snapshot  https://en.wikipedia.org/wiki/Franklin_Avenue_Baptist_Church
[2026-04-24T15:30:27Z]   checkpoint: {"fresh": 269, "older": 98, "saved": 0, "skip": 2, "fail": 0, "cached": 0, "no-snapshot": 371}
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [741/1937] no-snapshot  https://www.nola.com/news/pastors-franklin-ave-baptist-church/article_866d58b7-907f-4f2b-806c-b33931d36047.html
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [742/1937] no-snapshot  https://www.midtowncollective.org/
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [743/1937] no-snapshot  https://www.rethinkbaptist.org/about
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [744/1937] no-snapshot  https://en.wikipedia.org/wiki/First_Baptist_Church_of_Denver
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [745/1937] no-snapshot  https://northsideindy.org/
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [746/1937] no-snapshot  https://northsideindy.org/about/our-faith
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [747/1937] no-snapshot  https://www.fsbctopeka.org/
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [748/1937] no-snapshot  https://www.fsbctopeka.org/webelieve
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [749/1937] no-snapshot  https://www.highview.org/
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [750/1937] no-snapshot  https://en.wikipedia.org/wiki/Highview_Baptist_Church_(Louisville,_Kentucky)
[2026-04-24T15:30:27Z]   checkpoint: {"fresh": 269, "older": 98, "saved": 0, "skip": 2, "fail": 0, "cached": 0, "no-snapshot": 381}
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [751/1937] no-snapshot  https://churches.sbc.net/church/highview-baptist-church/
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [752/1937] no-snapshot  https://firstbaptistlincoln.org/
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [753/1937] no-snapshot  https://www.faithstreet.com/church/first-baptist-church-lincoln-ne
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [754/1937] no-snapshot  https://faithbaptistri.org/
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [755/1937] no-snapshot  https://www.faithri.org/
[2026-04-24T15:30:27Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:27Z] [756/1937] no-snapshot  https://firstb.org/about/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [757/1937] no-snapshot  http://abc-dakotas.org/region/region-churches
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [758/1937] no-snapshot  https://www.faithstreet.com/church/first-baptist-church-of-sioux-falls-sd-sioux-falls-sd
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [759/1937] no-snapshot  https://www.bellevue.org
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [760/1937] no-snapshot  https://www.firstdallas.org/about
[2026-04-24T15:30:28Z]   checkpoint: {"fresh": 269, "older": 98, "saved": 0, "skip": 2, "fail": 0, "cached": 0, "no-snapshot": 391}
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [761/1937] no-snapshot  https://www.fbcburlingtonvt.com/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [762/1937] no-snapshot  https://seattlefirstbaptist.org/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [763/1937] no-snapshot  https://hpcc.church/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [764/1937] no-snapshot  https://hpcc.church/what-we-believe/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [765/1937] no-snapshot  https://firstirving.org/staff
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [766/1937] no-snapshot  https://firstirving.org/history
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [767/1937] no-snapshot  https://www.faithstreet.com/church/first-irving-baptist-church-irving-tx
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [768/1937] no-snapshot  https://www.faithstreet.com/church/trinity-baptist-church-san-antonio-tx-2
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [769/1937] no-snapshot  https://www.trinitybaptist.org/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [770/1937] no-snapshot  https://www.alabamacbf.org/our-churches
[2026-04-24T15:30:28Z]   checkpoint: {"fresh": 269, "older": 98, "saved": 0, "skip": 2, "fail": 0, "cached": 0, "no-snapshot": 401}
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [771/1937] no-snapshot  https://mountparan.com/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [772/1937] no-snapshot  https://mountparan.com/about
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [773/1937] no-snapshot  https://www.guidestar.org/profile/58-0688477
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [774/1937] no-snapshot  https://www.fbc-sav.org/about
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [775/1937] no-snapshot  https://www.fbc-sav.org/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [776/1937] no-snapshot  https://discoverfbc.org/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [777/1937] no-snapshot  https://discoverfbc.org/about-us/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [778/1937] no-snapshot  https://cbfga.org/venue/first-baptist-church-augusta-ga/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [779/1937] no-snapshot  https://fbcxmacon.org/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [780/1937] no-snapshot  https://www.hmdb.org/m.asp?m=23046
[2026-04-24T15:30:28Z]   checkpoint: {"fresh": 269, "older": 98, "saved": 0, "skip": 2, "fail": 0, "cached": 0, "no-snapshot": 411}
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [781/1937] no-snapshot  https://pabc.org/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [782/1937] no-snapshot  https://pabc.org/our-church/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [783/1937] no-snapshot  https://pabc.org/our-team/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [784/1937] no-snapshot  https://pabc.org/missions/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [785/1937] no-snapshot  https://en.wikipedia.org/wiki/First_Baptist_Church_(Charleston,_South_Carolina)
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [786/1937] no-snapshot  https://www.seacoast.org/about
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [787/1937] no-snapshot  https://www.seacoast.org/team_members/josh-surratt/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [788/1937] no-snapshot  https://www.churchclarity.org/church/seacoast-church-2235
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [789/1937] no-snapshot  https://en.wikipedia.org/wiki/Seacoast_Church
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [790/1937] no-snapshot  https://newspring.cc/
[2026-04-24T15:30:28Z]   checkpoint: {"fresh": 269, "older": 98, "saved": 0, "skip": 2, "fail": 0, "cached": 0, "no-snapshot": 421}
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [791/1937] no-snapshot  https://newspring.cc/locations/anderson
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [792/1937] no-snapshot  https://www.mitchellroad.org/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [793/1937] no-snapshot  https://mitchellroad.churchcenter.com/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [794/1937] no-snapshot  https://fbcraleigh.org/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [795/1937] no-snapshot  https://fbcdurham.org/about/what-to-expect/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [796/1937] no-snapshot  https://fbcdurham.org/team/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [797/1937] no-snapshot  https://snydermbc.com/beliefs
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [798/1937] no-snapshot  https://snydermbc.com/staff
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [799/1937] no-snapshot  https://www.hickorygrove.org/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [800/1937] no-snapshot  https://en.wikipedia.org/wiki/Clint_Pressley
[2026-04-24T15:30:28Z]   checkpoint: {"fresh": 269, "older": 98, "saved": 0, "skip": 2, "fail": 0, "cached": 0, "no-snapshot": 431}
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [801/1937] no-snapshot  https://www.sbc.net/sbc-president/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [802/1937] no-snapshot  https://2ndmemphis.org/cooperative-baptist-fellowship/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [803/1937] no-snapshot  https://cbf.net/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [804/1937] no-snapshot  https://www.portermemorial.net/
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z] [805/1937] no-snapshot  https://www.portermemorial.net/what-we-believe
[2026-04-24T15:30:28Z]   availability check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
[2026-04-24T15:30:28Z]   CDX check failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>
